qid,question_text,target
4f8e1acfb047ffa7bc17,"How would Europe react if the liberal North and West suddenly deported Southerners to basically concentration camps? I'm not asking how it could happen, just what the effects would be.",1
eccf3b890ced3e49329b,"Why do Chinese hate Americans, when we built their entire country and cities?",1
199b7fe42f01287e1d06,When will Russians kick Putin out?,1
da8b1876987863a87031,Do you feel sorry or sympathy for the disabled people that lack the knowledge and abilities to not be able to know about reality and believe in fiction instead (i.e. flat earthers and theists)?,1
67f0351e62eca1dc4e53,Why do so Americans want to prolong the suffering of children?,1
3baab69556a062af68f2,Which country is the worst?,1
6bd65159e60c0fb62c05,"How could Israeli people ignore killings and starvation, few miles away from them?",1
c6a368d054e212eae33a,Is protected incest ok?,1
ab7e4143da0535960236,"There are two pizza shops that won't cater to gay weddings, one is Christian, the other is Muslim, which pizza shop should get death threats?",1
3d596cf4da8d311fe936,Why do people not raise their voice against the headscarf Mother Mary wears? Why hasn’t it been changed to jeans or a short skirt? When will she be liberated?,1
c52d872b162e9ea0fcdb,Should Trump be charged if FBI confirm no evidence into Obama committing treason?,1
fa19db736d6884dac631,Why aren't Muslims doing a jihad against Myanmar?,1
1d9bb7530483277ada83,Why do straight females enjoy promoting patriarchy and man-made religion?,1
48ae62777d4473c6e151,If women like sex much as men then why do they bother about rape?,1
db5fa62572ea7eff75e2,"Do Europeans realise that they were copy cats themselves (as a historical fact too), while they freely label non-white races or nationalities as such? How did they come to terms with this contradiction?",1
c15f98793348d8230156,"Will Tamils ever accept that they are equal to the other ethnicities? Even though there is no evidence to state that Tamil was the oldest civilization and there have been no recorded inventions in the world, why are they in denial?",1
390b50fb3b21ee4d7ab8,"""NutJob"" Quotient of Donald Trump? What do you think of his NQ rather than his IQ?",1
9000896b2f432ea4e0dd,What will happen if a 14-year-old boy licks a 13-year-old girl’s vagina?,1
bf918caf500b52c7b2da,When will ketan desai die?,1
932cf354cff54e805162,Isn't it interesting how so many American men are tired of American women thus pursuing foreign women?,1
b03a509a3984aced1e5e,What is Jesus's middle name and why is it Fitzgerald?,1
359f24ffd6c5382694b1,Why are the 2nd amendment nuts so skilled at changing the subject?,1
7369631fb5374d9db80f,Do other Asians look down on Filipinos?,1
bb94b1680ba3c7be1a06,What is it about firing an automatic weapon that makes grown men grin ear-to-ear and act like a little boy who just discovered his penis the same day his grandmother brought him 10 lbs of candy?,1
fe9c830b8bf93cc89c12,"Isn't it about time to speak honestly about how ""Palestinians"" and their supporters wouldn't be crying 24/7 if the arabs had won the 1948 war and slaughtered and raped all the Jews they could as they do now?",1
82baf4b9f201feaba292,"Are Obama and Merkel secretly working against the West, and in favour of the Sino-Russian alliance to bring about a new world order?",1
bfbc34095ab2c83dddb5,What are the disadvantages of being a man in Indian society?,1
25a784ffb9f0ab96aedc,Do most Muslim blame Jewish and Americans for ISIS all the time?,1
bb7e08f6f39276d1d2d8,What difference does it make what a bunch of Leftist Quorans think of Trump?,1
019b122f21da0084af23,"If aliens are watching a pissing match between the US-Russia in Syria, what would they think? Will they intervene?",1
af361e904bb1bfbbc70a,Did the Children of the Forest castrate the First Men that they captured?,1
359c1e8f097599059c55,Did the armies of Rohan and Gondor castrate any prisoners they captured?,1
705db35cfa28e47b155a,How can I become a C1 ventilator quadriplegic like Christopher Reeve? This is my dream. How can I?,1
6f18249c54bfb37f97b6,How can I seduce my Indian aunt?,1
ad033fc2d57eff6e2649,"Why are Europeans destroying their cultures by allowing in mass rapists, criminals, terrorists and murders who love death while we love life?",1
8aaf609b31c0d58eeba6,Is suicide justifiable when you have physical disabilities like a lazy eye?,1
c2cc6d7397803998ec8d,Why are girls from Iceland more beautiful than the girls from other European countries? Is that because the inquisition didn't affect this country in the past?,1
8aace38d6fbf617837eb,"If evolution is real, shouldn't gays and lesbians ask themselves why there are penises and vaginas?",1
e27307c4d08589845dd2,Are there any mothers who are attracted to their daughters?,1
b86e90b2c5a5d45a3a8f,What's the point in people once they have retired and stopped contributing to society and start becoming a burden?,1
da60d6154d52b45e5a58,Why are men mentally stronger than women?,1
35917e5084cceddd6c5a,Do white women like Indian guys especially those who are affluent? Why don't they show interest?,1
c824876b372c3fc6c48d,Homosexual men don't relish sex with females. why do many marry females have children then desert to go into a homosexual relationship?,1
5ec2b14debc412574d1f,"Why are people blaming Narendra Modi, even after they are very well known that only Modi can make India a developed nation?",1
ac74bf1260a36ae8811f,Does life on Quora continue for a liberal after being informed they reached their daily answer limit?,1
310faea259ab80d6af52,Are African American women less likely to attract desirable American white men?,1
f57c601c468d0099eb44,"Given that many Jews survived multiple death camps, as many as nine, what made the extermination process so inefficient?",1
58705c0368767000cfad,Does NO Leftist understand that THIS is WHY Donald Trump is so successful!? https://www.quora.com/Why-dont-people-understand-Donald-Trump?share=fe457a6f&srid=p3dW4,1
9114f7b9e6cfc0cd0f1b,Why did our Tamil culture disappear?,1
1e14102bc735b2f62944,Is the cost in terms of unfunded social programs and increased crime worth the few fruits and vegetables picked by illegals who have no respect for the laws of our country?,1
a13bbb20416620f3cf3a,Who actually cares about trump being in the white house? And why?,1
60565977c22b7bb6e2aa,Is it acceptable to pay black women to have abortions?,1
cf3521672d17ca1db482,Why are germans in comparison to Americans so unfriendly and rude towards new people?,1
b1a06ca0ad0fdc8f37ce,"Why do so many Americans unquestioningly believe what they see on mainstream media news, which are owned and controlled by six major companies and of course, the CIA?",1
1507b12bf412b42991a8,Is Donald Trump secretly Kim Jong-Un in disguise? I’ve never seen the two in the same room together.,1
5c251e69ebcf7507e29e,Did George Bush cause 9-11?,1
219e0d9ea78fa7bdf9d9,When will outsiders leave Bengaluru?,1
751fd115a956eaf55201,Why Europeans students are more intelligent then American students?,1
47d2f686788f0e1db710,Why are blacks prejudged so much?,1
96e899e580bd0f08a517,Why has the world turned a blind eye to the unending atrocities against minorities by Muslims in Pakistan?,1
5cc0e4af6136571844d2,Why is Sweden taking in asylum seekers if rapes are now frequently caused by migrants?,1
43eb7b4df794d03c4b21,Did women develop the twirk so that men would provide food and shelter?,1
4682d2e7d07fcbc79857,Why do attractive woman date unattractive woman? Because as an attractive man I feel cheated and devastated or you know the feeling when you don't get what you deserve?,1
bb55ad8502a4ebc9252d,What is the cure to African skin disease aka being black?,1
d5faa1500598490fa0fd,Why everbody hates Turks and Turkey?,1
20d7e36e6f939f51cc7b,Can I fuck my kid and not spend time in jail?,1
051b1c81e20a32efbfcd,"Involuntary slavery was supposed to be abolished in America. Why are the given names of newborn Americans copyrighted, patented, and registered as legal Trade Names, owned by and doing business for the corporate US government as a US owned franchise?",1
5a08fe898fe53c1b5e3a,Can rich men marry obese women?,1
8358859955fff4172200,"Is it true that Amit Shah ordered to kill anyone who writes negative about him, in case of Judge Loya?",1
9b652dbf32dd661b9665,Why is the Vietnamese are stink? Specially boys,1
7178346b818626bc789a,Are whites superior than blacks?,1
fed5496078b5a8e80f43,Do all men secretly think women are useless?,1
ebe21ce5aed8cf367320,"Given that the UK is a refuge for many Russian citizens which escaped Russian justice, is it possible that some of them could setup the poisoning of the former Russian spy as a revenge?",1
adf8df9c21a8fac30276,Why is the media heavily dominated by the left? What can we do to make it more centrist?,1
9c05322dc2c714070535,Why do boys like girls mourning?,1
e33e00348a5bf06aa952,Are there any women quarterbacks are they famous does that prove they're women out there who don't voice cartoon animals or is the next Victoria osteen?,1
4a1f32f0e39d7cf9d474,Who currently are the most perverted and depraved heads of state?,1
26e2f0e606cd087817fd,Are there any forums online for dads teaching their children to smoke?,1
5de5b89a8e8ae016b6a3,"How do Christian apologists avoid the awkward conclusion, that they must be smarter and/or better informed than atheists?",1
03f2eaa2913ec0b36408,Why do Trump voters want Russia to control the United States?,1
961ecd7be115c8a265eb,"Are feminists causing too much destruction in society in recent times? Recently, Great Ormond Street donations rejected from Presidents Club (young lives at stake?), Walliams’ children’s books removed off shelves, Darts walk on girls losing jobs…",1
4ab7c6b41859840ad7f1,Is Vietnam a failed country? How can we save Vietnamese from miserable life?,1
8f65c1f97ce85e4c9d5b,"Do you agree with the expression ""Beggars can't be choosers""? If so, would it be wrong for the US government to run welfare recipients lives like children?",1
8f49b85850cc39dcec6d,Is gang rape a part of Indian culture?,1
66d798a08f1ca8326715,Does Trump want to implement an armed wall similar to Israel's whereupon troops can gun down unarmed civilians (and pretend to mistake them for criminals) in like fashion?,1
46f93b804a95c68db8be,How much would could a Microsoft word eat ass 911 lol lol lol lol?,1
9dbc8655cf5bbea324e6,How does the Chinese Communist Party's troll army compare with Russian Trolls? Who is larger? Are both present in Quora?,1
0f9258e03b06835c53a1,Why do people think BLM or Antifa are better or worse than the KKK or Nazis?,1
da376e4abbb4a510c48b,What do Trump supporters think of the Christmas song ,1
c05a0b084ad6feb86fa5,Why an Azerbaicani Turks are more educated than the population of Turkey?,1
a4667efbaefdf8386630,Why are most girls reluctant these days to wear pantyhose?,1
32ef0d9d021330a60604,"Why are there black sherifs in western movies, weren't people racist?",1
9e090868ff0b85e9a4ba,Why is the Hindu extremist group on the rise in India?,1
7d06f9f3cc622b34d909,"Why Muslims are considered as peacefulls, even when there is not a single thread of it in them?",1
ada86558635fdec4e46b,Why doesn't Trump accept responsibility for Benghazi?,1
6a729b65f907687e4529,"Do Christians believe Jews will be put into eternal hellfire for not accepting Christ? Honestly, Hitler was a Christian who persecuted Jews?",1
